rating,rating_action_date,obligor_name,rating_outlook
A-,2017-01-26,Rockland Electric Co.,Stable
A-,2017-08-07,Rockland Electric Co.,Stable
A-,2018-08-21,Rockland Electric Co.,Stable
A-,2018-09-21,Rockland Electric Co.,Stable
A-,2019-08-15,Rockland Electric Co.,Stable
A-,2020-11-24,Rockland Electric Co.,Negative
BB-,2016-10-27,Rockpoint Gas Storage Partners LP,Stable
BB-,2017-10-20,Rockpoint Gas Storage Partners LP,Stable
BB-,2018-01-30,Rockpoint Gas Storage Partners LP,Stable
BB-,2019-01-30,Rockpoint Gas Storage Partners LP,Negative
B+,2020-01-17,Rockpoint Gas Storage Partners LP,Negative
B,2020-05-12,Rockpoint Gas Storage Partners LP,Stable
A,2011-05-20,Rockwell Automation Inc.,Stable
A,2012-05-25,Rockwell Automation Inc.,Stable
A,2013-05-24,Rockwell Automation Inc.,Stable
A,2014-05-28,Rockwell Automation Inc.,Stable
A,2015-02-11,Rockwell Automation Inc.,Stable
A,2015-05-14,Rockwell Automation Inc.,Stable
A,2016-01-21,Rockwell Automation Inc.,Stable
A,2017-01-26,Rockwell Automation Inc.,Stable
A,2018-01-25,Rockwell Automation Inc.,Stable
A,2021-06-25,Rockwell Automation Inc.,Not Available
A,2011-01-25,Rockwell Collins Inc.,Stable
A,2012-01-26,Rockwell Collins Inc.,Stable
A,2013-01-16,Rockwell Collins Inc.,Negative
A,2013-08-12,Rockwell Collins Inc.,Not Available
A,2013-09-19,Rockwell Collins Inc.,Not Available
A-,2013-12-23,Rockwell Collins Inc.,Stable
A-,2014-11-19,Rockwell Collins Inc.,Stable
A-,2015-11-23,Rockwell Collins Inc.,Stable
A-,2016-10-24,Rockwell Collins Inc.,Not Available
A-,2016-11-18,Rockwell Collins Inc.,Not Available
BBB,2017-04-13,Rockwell Collins Inc.,Stable
BBB,2017-09-05,Rockwell Collins Inc.,Not Available
BBB,2017-11-09,Rockwell Collins Inc.,Not Available
BBB,2018-11-21,Rockwell Collins Inc.,Not Available
NR,2018-11-28,Rockwell Collins Inc.,NR
B,2020-01-07,Rockwood Service Corporation,Stable
B,2020-04-01,Rockwood Service Corporation,Negative
B,2021-03-25,Rockwood Service Corporation,Stable
BB,2011-01-26,Rockwood Specialties Group Inc.,Stable
BB+,2012-02-08,Rockwood Specialties Group Inc.,Stable
BB+,2012-09-18,Rockwood Specialties Group Inc.,Stable
BB+,2013-02-27,Rockwood Specialties Group Inc.,Stable
BB+,2013-06-24,Rockwood Specialties Group Inc.,Positive
BB+,2013-09-13,Rockwood Specialties Group Inc.,Positive
BBB-,2014-09-16,Rockwood Specialties Group Inc.,Stable
NR,2015-01-16,Rockwood Specialties Group Inc.,NR
A,2011-05-31,Rodamco Europe N.V.,Stable
A,2012-05-01,Rodamco Europe N.V.,Stable
A,2013-04-30,Rodamco Europe N.V.,Stable
A,2014-05-06,Rodamco Europe N.V.,Stable
A,2015-04-20,Rodamco Europe N.V.,Stable
A,2016-04-08,Rodamco Europe N.V.,Stable
A,2017-04-18,Rodamco Europe N.V.,Stable
A,2017-12-12,Rodamco Europe N.V.,Stable
A,2018-04-24,Rodamco Europe N.V.,Stable
A,2019-09-25,Rodamco Europe N.V.,Negative
A-,2020-03-27,Rodamco Europe N.V.,Negative
A-,2020-09-16,Rodamco Europe N.V.,Negative
BBB+,2020-11-12,Rodamco Europe N.V.,Negative
BB-,2018-05-23,"Rodan & Fields, LLC",Stable
BB-,2018-12-20,"Rodan & Fields, LLC",Negative
B+,2019-04-08,"Rodan & Fields, LLC",Stable
B,2019-08-22,"Rodan & Fields, LLC",Negative
CCC+,2019-11-27,"Rodan & Fields, LLC",Negative
B,2019-05-17,Rodenstock GmbH,Stable
B-,2020-04-28,Rodenstock GmbH,Stable
B-,2012-04-03,Rodopa Industria e Comercio Alimentos Ltda,Positive
B-,2012-09-10,Rodopa Industria e Comercio Alimentos Ltda,Positive
B,2013-07-01,Rodopa Industria e Comercio Alimentos Ltda,Stable
CCC,2013-12-20,Rodopa Industria e Comercio Alimentos Ltda,Negative
BBB,2010-06-08,Rogers Communications Inc.,Stable
BBB,2011-08-08,Rogers Communications Inc.,Stable
BBB,2012-05-17,Rogers Communications Inc.,Stable
BBB+,2013-05-27,Rogers Communications Inc.,Stable
BBB+,2014-08-22,Rogers Communications Inc.,Stable
BBB+,2015-06-23,Rogers Communications Inc.,Stable
BBB+,2016-06-03,Rogers Communications Inc.,Stable
BBB+,2017-06-20,Rogers Communications Inc.,Stable
BBB+,2018-06-18,Rogers Communications Inc.,Stable
BBB+,2019-08-28,Rogers Communications Inc.,Stable
BBB+,2021-03-15,Rogers Communications Inc.,Not Available
BBB,2011-05-11,Rohm & Haas Co.,Stable
BBB,2011-09-21,Rohm & Haas Co.,Stable
BBB,2012-09-13,Rohm & Haas Co.,Stable
BBB,2013-08-08,Rohm & Haas Co.,Stable
BBB,2014-07-01,Rohm & Haas Co.,Stable
BBB,2015-07-10,Rohm & Haas Co.,Stable
BBB,2015-12-11,Rohm & Haas Co.,Not Available
BBB,2016-06-27,Rohm & Haas Co.,Not Available
BBB,2017-06-09,Rohm & Haas Co.,Not Available
BBB,2017-08-04,Rohm & Haas Co.,Stable
BBB,2018-06-26,Rohm & Haas Co.,Stable
BBB,2018-11-08,Rohm & Haas Co.,Stable
BBB,2019-06-21,Rohm & Haas Co.,Stable
BBB,2020-02-12,Rohm & Haas Co.,Stable
BBB-,2020-04-09,Rohm & Haas Co.,Stable
BBB,2021-06-10,Rohm & Haas Co.,Stable
B,2019-11-14,Rohm HoldCo II GmbH,Stable
B-,2020-04-24,Rohm HoldCo II GmbH,Stable
B-,2020-11-27,Rohm HoldCo II GmbH,Stable
B-,2021-03-22,Rohm HoldCo II GmbH,Stable
A-,2013-06-18,Rolls-Royce & Partners Finance Ltd.,Stable
A-,2014-02-24,Rolls-Royce & Partners Finance Ltd.,Stable
A-,2015-03-05,Rolls-Royce & Partners Finance Ltd.,Stable
A-,2015-09-03,Rolls-Royce & Partners Finance Ltd.,Stable
A-,2016-01-18,Rolls-Royce & Partners Finance Ltd.,Negative
BBB+,2016-05-20,Rolls-Royce & Partners Finance Ltd.,Negative
BBB+,2016-10-05,Rolls-Royce & Partners Finance Ltd.,Negative
BBB,2017-01-23,Rolls-Royce & Partners Finance Ltd.,Stable
BBB,2017-05-25,Rolls-Royce & Partners Finance Ltd.,Stable
NR,2018-05-01,Rolls-Royce & Partners Finance Ltd.,NR
A-,2011-03-10,Rolls-Royce PLC,Stable
A-,2011-06-17,Rolls-Royce PLC,Positive
A,2012-04-13,Rolls-Royce PLC,Stable
A,2013-04-30,Rolls-Royce PLC,Stable
A,2014-03-13,Rolls-Royce PLC,Stable
A,2014-04-24,Rolls-Royce PLC,Stable
A,2015-04-30,Rolls-Royce PLC,Stable
A,2016-01-18,Rolls-Royce PLC,Negative
A-,2016-05-20,Rolls-Royce PLC,Negative
BBB+,2017-01-23,Rolls-Royce PLC,Stable
BBB+,2017-05-23,Rolls-Royce PLC,Stable
BBB+,2018-05-25,Rolls-Royce PLC,Stable
BBB+,2018-08-14,Rolls-Royce PLC,Negative
BBB+,2019-05-23,Rolls-Royce PLC,Negative
BBB,2019-08-22,Rolls-Royce PLC,Negative
BBB-,2019-11-27,Rolls-Royce PLC,Negative
BBB-,2020-01-28,Rolls-Royce PLC,Stable
BBB-,2020-03-27,Rolls-Royce PLC,Not Available
BB,2020-05-28,Rolls-Royce PLC,Negative
BB-,2020-09-11,Rolls-Royce PLC,Not Available
BB-,2013-04-30,Rolta India Limited,Stable
BB-,2014-03-25,Rolta India Limited,Stable
BB-,2014-07-15,Rolta India Limited,Stable
BB-,2015-03-26,Rolta India Limited,Stable
B+,2016-03-18,Rolta India Limited,Stable
CCC-,2016-05-29,Rolta India Limited,Not Available
D,2016-05-31,Rolta India Limited,Not Available
D,2016-06-20,Rolta India Limited,NM
NR,2017-02-15,Rolta India Limited,NR
B,2018-01-26,Romulus Intermediate Holdings 2 Inc.,Stable
B,2016-11-28,Ronshine China Holdings Ltd.,Stable
B,2017-08-30,Ronshine China Holdings Ltd.,Negative
B,2017-11-15,Ronshine China Holdings Ltd.,Negative
B,2018-08-30,Ronshine China Holdings Ltd.,Stable
B,2019-02-08,Ronshine China Holdings Ltd.,Stable
B,2019-04-09,Ronshine China Holdings Ltd.,Positive
B+,2019-08-09,Ronshine China Holdings Ltd.,Stable
B+,2021-04-12,Ronshine China Holdings Ltd.,Negative
B+,2010-10-29,Roofing Supply Group LLC,Stable
B+,2011-07-11,Roofing Supply Group LLC,Stable
B+,2011-12-22,Roofing Supply Group LLC,Stable
B+,2012-04-24,Roofing Supply Group LLC,Not Available
B,2012-05-11,Roofing Supply Group LLC,Stable
B,2012-10-03,Roofing Supply Group LLC,Stable
B,2013-05-29,Roofing Supply Group LLC,Stable
B,2014-04-21,Roofing Supply Group LLC,Stable
B,2014-06-06,Roofing Supply Group LLC,Stable
B,2014-07-25,Roofing Supply Group LLC,Negative
B,2015-06-30,Roofing Supply Group LLC,Stable
BB-,2015-11-24,Roofing Supply Group LLC,Stable
CCC+,2014-07-22,Rooster Energy Ltd,Developing
CCC-,2015-01-16,Rooster Energy Ltd,Negative
CCC-,2015-02-12,Rooster Energy Ltd,Negative
B,2020-08-27,Root Bidco S.a.r.l.,Stable
BBB-,2011-05-16,Roper Technologies Inc.,Stable
BBB-,2011-11-10,Roper Technologies Inc.,Not Available
BBB,2012-02-07,Roper Technologies Inc.,Stable
BBB,2013-02-22,Roper Technologies Inc.,Stable
BBB,2014-02-27,Roper Technologies Inc.,Stable
BBB,2015-02-06,Roper Technologies Inc.,Stable
BBB,2016-02-25,Roper Technologies Inc.,Positive
BBB,2016-12-06,Roper Technologies Inc.,Positive
BBB,2017-02-22,Roper Technologies Inc.,Positive
BBB+,2018-02-21,Roper Technologies Inc.,Stable
A-,2012-03-15,Roquette Freres,Stable
A-,2013-03-22,Roquette Freres,Stable
A-,2014-01-31,Roquette Freres,Stable
A-,2015-01-30,Roquette Freres,Stable
A-,2015-12-14,Roquette Freres,Stable
A-,2016-12-16,Roquette Freres,Stable
A-,2017-12-06,Roquette Freres,Stable
A-,2018-12-11,Roquette Freres,Stable
B,2014-07-28,Rose HoldCo Ltd.,Stable
B,2015-05-15,Rose HoldCo Ltd.,Stable
B,2015-05-20,Rose HoldCo Ltd.,Stable
B+,2014-06-24,"Rose Rock Midstream, L.P.",Stable
B+,2015-06-22,"Rose Rock Midstream, L.P.",Stable
B+,2016-03-22,"Rose Rock Midstream, L.P.",Negative
B+,2016-05-31,"Rose Rock Midstream, L.P.",Negative
B+,2016-09-30,"Rose Rock Midstream, L.P.",Stable
B,2011-04-29,Rosetta Resources Inc.,Stable
B,2011-08-25,Rosetta Resources Inc.,Positive
B,2012-02-06,Rosetta Resources Inc.,Positive
B+,2012-03-14,Rosetta Resources Inc.,Stable
B+,2012-04-26,Rosetta Resources Inc.,Stable
B+,2013-04-30,Rosetta Resources Inc.,Stable
B+,2013-11-26,Rosetta Resources Inc.,Not Available
BB-,2013-12-12,Rosetta Resources Inc.,Stable
BB-,2014-11-11,Rosetta Resources Inc.,Stable
BB-,2015-05-01,Rosetta Resources Inc.,Negative
BB-,2015-05-12,Rosetta Resources Inc.,Not Available
BBB,2015-07-23,Rosetta Resources Inc.,Stable
B-,2010-08-27,Rosinter Restaurants Holding OJSC,Stable
B-,2011-07-18,Rosinter Restaurants Holding OJSC,Stable
B-,2012-06-29,Rosinter Restaurants Holding OJSC,Negative
B-,2012-12-21,Rosinter Restaurants Holding OJSC,Stable
B-,2013-06-27,Rosinter Restaurants Holding OJSC,Stable
B-,2014-04-30,Rosinter Restaurants Holding OJSC,Stable
BBB-,2010-11-12,Rosneft International Holdings Limited,Stable
BBB-,2011-12-09,Rosneft International Holdings Limited,Stable
BBB-,2012-10-24,Rosneft International Holdings Limited,Not Available
BBB-,2012-12-12,Rosneft International Holdings Limited,Not Available
BBB-,2013-03-28,Rosneft International Holdings Limited,Not Available
BBB,2013-04-22,Rosneft International Holdings Limited,Stable
BBB,2013-09-02,Rosneft International Holdings Limited,Stable
BBB,2014-03-26,Rosneft International Holdings Limited,Negative
BBB-,2014-04-28,Rosneft International Holdings Limited,Negative
BBB-,2014-05-30,Rosneft International Holdings Limited,Negative
BBB-,2014-12-08,Rosneft International Holdings Limited,Negative
BBB-,2014-12-30,Rosneft International Holdings Limited,Not Available
BB+,2015-02-04,Rosneft International Holdings Limited,Negative
BB+,2015-05-29,Rosneft International Holdings Limited,Negative
BB+,2016-05-26,Rosneft International Holdings Limited,Negative
BB+,2016-09-20,Rosneft International Holdings Limited,Stable
BB+,2016-10-14,Rosneft International Holdings Limited,Stable
BB+,2017-03-21,Rosneft International Holdings Limited,Positive
BB+,2017-05-26,Rosneft International Holdings Limited,Positive
BB+,2017-12-05,Rosneft International Holdings Limited,Positive
BB+,2018-02-27,Rosneft International Holdings Limited,Positive
BB+,2018-05-28,Rosneft International Holdings Limited,Positive
BBB-,2019-02-05,Rosneft International Holdings Limited,Stable
BBB-,2019-05-23,Rosneft International Holdings Limited,Stable
BBB-,2020-05-28,Rosneft International Holdings Limited,Stable
BBB-,2021-05-20,Rosneft International Holdings Limited,Stable
BBB-,2010-09-03,Rosneft Oil Company PJSC,Positive
BBB-,2011-09-09,Rosneft Oil Company PJSC,Positive
BBB-,2011-09-19,Rosneft Oil Company PJSC,Positive
BBB-,2012-03-21,Rosneft Oil Company PJSC,Stable
BBB-,2012-07-25,Rosneft Oil Company PJSC,Not Available
BBB-,2012-10-24,Rosneft Oil Company PJSC,Not Available
BBB-,2013-03-11,Rosneft Oil Company PJSC,Not Available
BBB-,2013-03-28,Rosneft Oil Company PJSC,Not Available
BBB,2013-04-16,Rosneft Oil Company PJSC,Stable
BBB,2014-03-26,Rosneft Oil Company PJSC,Negative
BBB-,2014-04-28,Rosneft Oil Company PJSC,Negative
BBB-,2014-05-30,Rosneft Oil Company PJSC,Negative
BBB-,2014-12-08,Rosneft Oil Company PJSC,Negative
BBB-,2014-12-30,Rosneft Oil Company PJSC,Not Available
BB+,2015-02-04,Rosneft Oil Company PJSC,Negative
BB+,2015-05-29,Rosneft Oil Company PJSC,Negative
BB+,2016-05-26,Rosneft Oil Company PJSC,Negative
BB+,2016-09-20,Rosneft Oil Company PJSC,Stable
BB+,2016-10-14,Rosneft Oil Company PJSC,Stable
BB+,2017-03-21,Rosneft Oil Company PJSC,Positive
BB+,2017-05-26,Rosneft Oil Company PJSC,Positive
BB+,2017-12-05,Rosneft Oil Company PJSC,Positive
BB+,2018-02-27,Rosneft Oil Company PJSC,Positive
BB+,2018-05-28,Rosneft Oil Company PJSC,Positive
BBB-,2019-02-05,Rosneft Oil Company PJSC,Stable
BBB-,2019-05-23,Rosneft Oil Company PJSC,Stable
BBB-,2020-05-27,Rosneft Oil Company PJSC,Stable
BBB-,2021-01-28,Rosneft Oil Company PJSC,Stable
BBB-,2021-05-20,Rosneft Oil Company PJSC,Stable
BBB+,2011-06-08,Ross Stores Inc.,Stable
BBB+,2012-06-18,Ross Stores Inc.,Positive
A-,2013-06-12,Ross Stores Inc.,Stable
A-,2014-06-20,Ross Stores Inc.,Stable
A-,2015-06-12,Ross Stores Inc.,Stable
A-,2016-06-08,Ross Stores Inc.,Stable
A-,2017-06-16,Ross Stores Inc.,Stable
A-,2018-06-22,Ross Stores Inc.,Stable
BBB+,2020-03-27,Ross Stores Inc.,Negative
BBB+,2021-03-19,Ross Stores Inc.,Stable
BB-,2012-01-12,Rosseti Moscow Region PJSC,Stable
BB-,2012-11-30,Rosseti Moscow Region PJSC,Not Available
BB-,2012-12-20,Rosseti Moscow Region PJSC,Not Available
BB,2013-02-18,Rosseti Moscow Region PJSC,Stable
BB,2014-03-28,Rosseti Moscow Region PJSC,Negative
BB,2014-04-14,Rosseti Moscow Region PJSC,Negative
BB,2014-12-30,Rosseti Moscow Region PJSC,Not Available
BB-,2015-02-04,Rosseti Moscow Region PJSC,Stable
BB-,2015-03-31,Rosseti Moscow Region PJSC,Stable
BB-,2016-03-24,Rosseti Moscow Region PJSC,Stable
BB-,2016-07-22,Rosseti Moscow Region PJSC,Stable
BB-,2017-03-21,Rosseti Moscow Region PJSC,Positive
BB-,2017-07-27,Rosseti Moscow Region PJSC,Positive
BB,2018-02-08,Rosseti Moscow Region PJSC,Stable
BB,2018-07-27,Rosseti Moscow Region PJSC,Stable
BB+,2019-07-22,Rosseti Moscow Region PJSC,Stable
BB+,2020-07-23,Rosseti Moscow Region PJSC,Stable
BBB-,2014-03-27,Rosseti PJSC,Negative
BBB-,2014-12-30,Rosseti PJSC,Not Available
BB+,2015-02-04,Rosseti PJSC,Negative
BB+,2015-03-31,Rosseti PJSC,Negative
BB+,2016-03-24,Rosseti PJSC,Negative
BB+,2016-09-20,Rosseti PJSC,Stable
BB+,2017-03-21,Rosseti PJSC,Positive
BB+,2017-03-29,Rosseti PJSC,Positive
BB+,2018-02-08,Rosseti PJSC,Positive
BBB-,2018-02-27,Rosseti PJSC,Stable
BBB-,2019-01-14,Rosseti PJSC,Stable
BBB-,2019-09-04,Rosseti PJSC,Stable
B,2019-03-04,Rossini Acquisition Sarl,Stable
BB+,2011-05-13,Rostelecom PJSC,Stable
BB+,2012-05-30,Rostelecom PJSC,Stable
BB+,2013-05-28,Rostelecom PJSC,Stable
BB+,2014-03-28,Rostelecom PJSC,Stable
BB+,2015-02-04,Rostelecom PJSC,Negative
BB+,2015-03-26,Rostelecom PJSC,Negative
BB+,2016-02-26,Rostelecom PJSC,Negative
BB+,2016-09-20,Rostelecom PJSC,Stable
BB+,2017-02-10,Rostelecom PJSC,Stable
BB+,2018-02-21,Rostelecom PJSC,Stable
BB+,2019-03-22,Rostelecom PJSC,Not Available
BB+,2019-11-21,Rostelecom PJSC,Stable
BB+,2021-02-22,Rostelecom PJSC,Stable
B,2011-03-18,Rotech Healthcare Inc.,Stable
B,2011-09-26,Rotech Healthcare Inc.,Stable
B,2012-05-22,Rotech Healthcare Inc.,Negative
CCC-,2012-08-17,Rotech Healthcare Inc.,Negative
CCC-,2012-09-13,Rotech Healthcare Inc.,Negative
CCC-,2013-02-22,Rotech Healthcare Inc.,Negative
D,2013-03-18,Rotech Healthcare Inc.,NM
NR,2013-10-03,Rotech Healthcare Inc.,NR
BB-,2012-12-21,Rottapharm SpA,Stable
BB-,2013-09-20,Rottapharm SpA,Stable
BB-,2014-08-08,Rottapharm SpA,Not Available
BB-,2014-11-12,Rottapharm SpA,Not Available
BB-,2015-02-12,Rottapharm SpA,Not Available
BB-,2015-03-10,Rottapharm SpA,Not Available
B,2017-05-24,"Rough Country, LLC",Stable
B,2018-05-23,"Rough Country, LLC",Stable
B,2018-05-31,"Rough Country, LLC",Stable
B,2020-03-23,"Rough Country, LLC",Negative
B,2020-08-26,"Rough Country, LLC",Stable
B,2020-10-07,"Rough Country, LLC",Stable
B,2011-03-31,Roundy's Supermarkets Inc.,Stable
B,2011-12-07,Roundy's Supermarkets Inc.,Not Available
B,2012-01-27,Roundy's Supermarkets Inc.,Not Available
B+,2012-02-22,Roundy's Supermarkets Inc.,Stable
B,2012-09-07,Roundy's Supermarkets Inc.,Stable
B,2013-02-21,Roundy's Supermarkets Inc.,Stable
B,2013-11-11,Roundy's Supermarkets Inc.,Not Available
B-,2013-12-04,Roundy's Supermarkets Inc.,Stable
B-,2013-12-09,Roundy's Supermarkets Inc.,Stable
B-,2014-02-03,Roundy's Supermarkets Inc.,Stable
B-,2014-10-31,Roundy's Supermarkets Inc.,Stable
B-,2015-10-22,Roundy's Supermarkets Inc.,Stable
B-,2015-11-11,Roundy's Supermarkets Inc.,Not Available
NR,2015-12-30,Roundy's Supermarkets Inc.,NR
BB,2011-06-07,Rouse Company L.P. (The),Positive
BB,2012-04-17,Rouse Company L.P. (The),Positive
BB,2012-12-18,Rouse Company L.P. (The),Stable
NR,2013-05-13,Rouse Company L.P. (The),NR
BB-,2011-01-25,Rovi Corporation,Stable
BB-,2012-01-26,Rovi Corporation,Stable
BB-,2012-03-08,Rovi Corporation,Stable
BB-,2012-07-30,Rovi Corporation,Negative
BB-,2013-01-23,Rovi Corporation,Negative
B+,2013-09-25,Rovi Corporation,Stable
B+,2014-03-18,Rovi Corporation,Stable
B+,2014-06-12,Rovi Corporation,Stable
B+,2015-03-20,Rovi Corporation,Stable
B+,2016-03-11,Rovi Corporation,Stable
B+,2016-05-03,Rovi Corporation,Not Available
BB-,2017-01-18,Rovi Corporation,Stable
B,2018-08-30,Rowan Companies PLC,Negative
B-,2019-04-26,Rowan Companies PLC,Negative
B-,2019-06-28,Rowan Companies PLC,Negative
CCC+,2019-09-25,Rowan Companies PLC,Negative
CCC-,2020-04-20,Rowan Companies PLC,Negative
D,2020-06-03,Rowan Companies PLC,NM
NR,2020-09-16,Rowan Companies PLC,NR
BBB-,2010-07-28,Rowan Cos. Inc.,Stable
BBB-,2011-11-01,Rowan Cos. Inc.,Stable
BBB-,2012-11-28,Rowan Cos. Inc.,Stable
BBB-,2013-08-30,Rowan Cos. Inc.,Stable
BBB-,2014-01-06,Rowan Cos. Inc.,Stable
BBB-,2014-08-14,Rowan Cos. Inc.,Stable
BBB-,2015-01-28,Rowan Cos. Inc.,Stable
BBB-,2015-08-13,Rowan Cos. Inc.,Negative
BBB-,2016-01-22,Rowan Cos. Inc.,Negative
BB,2016-07-15,Rowan Cos. Inc.,Negative
B+,2016-12-05,Rowan Cos. Inc.,Stable
B+,2017-01-20,Rowan Cos. Inc.,Stable
B+,2017-10-18,Rowan Cos. Inc.,Negative
B+,2018-01-19,Rowan Cos. Inc.,Negative
B,2018-08-30,Rowan Cos. Inc.,Negative
B-,2019-04-26,Rowan Cos. Inc.,Negative
B-,2019-06-28,Rowan Cos. Inc.,Negative
CCC+,2019-09-25,Rowan Cos. Inc.,Negative
CCC-,2020-04-20,Rowan Cos. Inc.,Negative
D,2020-06-03,Rowan Cos. Inc.,NM
NR,2020-09-16,Rowan Cos. Inc.,NR
BB,2010-11-17,Royal Caribbean Cruises Ltd.,Stable
BB,2011-11-28,Royal Caribbean Cruises Ltd.,Stable
BB,2012-08-13,Royal Caribbean Cruises Ltd.,Stable
BB,2013-08-30,Royal Caribbean Cruises Ltd.,Stable
BB,2014-05-19,Royal Caribbean Cruises Ltd.,Positive
BB,2015-05-29,Royal Caribbean Cruises Ltd.,Positive
BB+,2015-07-31,Royal Caribbean Cruises Ltd.,Stable
BB+,2016-05-26,Royal Caribbean Cruises Ltd.,Stable
BB+,2016-12-23,Royal Caribbean Cruises Ltd.,Positive
BB+,2017-04-18,Royal Caribbean Cruises Ltd.,Positive
BBB-,2017-05-09,Royal Caribbean Cruises Ltd.,Stable
BBB-,2018-04-09,Royal Caribbean Cruises Ltd.,Stable
BBB-,2020-03-10,Royal Caribbean Cruises Ltd.,Not Available
BB,2020-04-02,Royal Caribbean Cruises Ltd.,Negative
BB,2020-06-04,Royal Caribbean Cruises Ltd.,Not Available
B+,2020-08-31,Royal Caribbean Cruises Ltd.,Negative
B+,2020-12-08,Royal Caribbean Cruises Ltd.,Not Available
B,2021-02-25,Royal Caribbean Cruises Ltd.,Negative
B,2013-07-11,"Royal Holdings, Inc.",Stable
B,2014-07-18,"Royal Holdings, Inc.",Stable
B-,2015-04-30,"Royal Holdings, Inc.",Stable
B-,2015-06-02,"Royal Holdings, Inc.",Stable
B-,2015-07-10,"Royal Holdings, Inc.",Stable
B-,2016-07-14,"Royal Holdings, Inc.",Stable
B,2017-06-22,"Royal Holdings, Inc.",Stable
B,2017-07-17,"Royal Holdings, Inc.",Stable
B,2017-09-05,"Royal Holdings, Inc.",Not Available
BB+,2017-10-31,"Royal Holdings, Inc.",Negative
BBB,2014-07-10,Royal Mail plc,Stable
BBB,2015-07-20,Royal Mail plc,Stable
BBB,2016-07-25,Royal Mail plc,Stable
BBB,2017-07-14,Royal Mail plc,Stable
BBB,2018-07-19,Royal Mail plc,Stable
BBB,2020-07-15,Royal Mail plc,Negative
A,2010-09-30,Royal Schiphol Group N.V.,Stable
A,2011-09-19,Royal Schiphol Group N.V.,Stable
A,2012-09-28,Royal Schiphol Group N.V.,Stable
A,2013-09-16,Royal Schiphol Group N.V.,Stable
A,2013-11-26,Royal Schiphol Group N.V.,Not Available
A+,2013-12-06,Royal Schiphol Group N.V.,Stable
A+,2014-10-28,Royal Schiphol Group N.V.,Stable
A+,2015-10-30,Royal Schiphol Group N.V.,Stable
A+,2016-08-31,Royal Schiphol Group N.V.,Stable
A+,2017-08-22,Royal Schiphol Group N.V.,Stable
A+,2018-07-04,Royal Schiphol Group N.V.,Stable
A+,2020-03-26,Royal Schiphol Group N.V.,Not Available
A,2020-07-14,Royal Schiphol Group N.V.,Negative
A,2020-08-12,Royal Schiphol Group N.V.,Negative
A,2021-03-08,Royal Schiphol Group N.V.,Negative
BBB-,2020-08-19,Royalty Pharma plc,Stable
BBB-,2021-02-22,Royalty Pharma plc,Stable
B+,2020-09-17,Rubis Terminal Infra SAS,Stable
B+,2021-06-24,Rubis Terminal Infra SAS,Stable
B+,2020-05-11,Rubis Terminal SA,Stable
NR,2020-09-17,Rubis Terminal SA,NR
B,2017-09-21,Rubix Group Finco Ltd.,Stable
B,2018-06-28,Rubix Group Finco Ltd.,Negative
B,2018-10-26,Rubix Group Finco Ltd.,Negative
B-,2020-04-16,Rubix Group Finco Ltd.,Negative
B-,2020-06-26,Rubix Group Finco Ltd.,Negative
B-,2021-06-28,Rubix Group Finco Ltd.,Stable
B,2017-09-21,Rubix Group Holdings Ltd.,Stable
B,2018-06-28,Rubix Group Holdings Ltd.,Negative
B,2018-10-26,Rubix Group Holdings Ltd.,Negative
B-,2020-04-16,Rubix Group Holdings Ltd.,Negative
B-,2020-06-26,Rubix Group Holdings Ltd.,Negative
B-,2021-06-28,Rubix Group Holdings Ltd.,Stable
B,2017-09-21,Rubix Group Midco 3 Ltd.,Stable
B,2018-06-28,Rubix Group Midco 3 Ltd.,Negative
B,2018-10-26,Rubix Group Midco 3 Ltd.,Negative
B-,2020-04-16,Rubix Group Midco 3 Ltd.,Negative
B-,2020-06-26,Rubix Group Midco 3 Ltd.,Negative
B-,2021-06-28,Rubix Group Midco 3 Ltd.,Stable
BBB-,2012-02-10,Ruby Pipeline LLC,Stable
BBB-,2012-07-27,Ruby Pipeline LLC,Stable
BBB-,2013-03-07,Ruby Pipeline LLC,Stable
BBB-,2013-06-20,Ruby Pipeline LLC,Stable
BBB-,2014-03-06,Ruby Pipeline LLC,Stable
BBB-,2015-03-18,Ruby Pipeline LLC,Stable
BBB-,2016-02-09,Ruby Pipeline LLC,Stable
BBB-,2017-02-24,Ruby Pipeline LLC,Stable
BBB-,2018-02-16,Ruby Pipeline LLC,Stable
BBB-,2019-01-09,Ruby Pipeline LLC,Not Available
BBB-,2019-02-22,Ruby Pipeline LLC,Negative
BB,2020-02-24,Ruby Pipeline LLC,Not Available
B+,2020-04-28,Ruby Pipeline LLC,Negative
B-,2021-02-01,Ruby Pipeline LLC,Not Available
